"sample","species","nReads","totalReads","propReads","eDNA_index","log_index"
"TR_201807","Prasinoderma coloniale",685,366575,0.00186864898042692,0.14798964365523,-1.91061298296891
"TR_201807","Protoperidinium cf. depressum",9,366575,2.45515924435654e-05,0.00315123723577308,-5.75996012999853
"TR_201807","Pseudo-nitzschia hasleana",71,366575,0.000193684784832572,0.0475360647120254,-3.04626659893613
"TR_201807","Pseudocalanus newmani",266,366575,0.000725635954443156,0.00783430390609009,-4.84924325127035
"TR_201807","Pseudochattonella farcimen",231,366575,0.000630157539384846,0.0143794302057139,-4.24195655155538
"TR_201807","Pycnococcus provasolii",6643,366575,0.0181218031780672,0.48317457739714,-0.727377246748252
"TR_201807","Pythium sp. CAL-2011c",26,366575,7.09268226147446e-05,0.0783671900776177,-2.54634993312673
"TR_201807","Rhizosolenia setigera",156,366575,0.000425560935688468,0.00404048281178781,-5.51139108628131
"TR_201807","Ruditapes philippinarum",357,366575,0.000973879833594762,0.0820579202412497,-2.5003299366562
"TR_201807","Saprolegnia diclina",22,366575,6.00150037509377e-05,0.00183691137399866,-6.29966971887832
"TR_201807","Styela gibbsii",83,366575,0.000226420241423992,0.00516623553285334,-5.26561099246099
"TR_201807","Thalassionema nitzschioides",769,366575,0.00209779717656687,0.0570634320236533,-2.86359178737759
"TR_201807","Thalassiosira nordenskioeldii",337,366575,0.000919320739275728,0.0107076194969565,-4.53679968841967
"TR_201807","Thalassiosira punctigera",27,366575,7.36547773306963e-05,0.00556211483435543,-5.19177687714915
"TR_201807","Triparma laevis",39,366575,0.000106390233922117,0.00124940487695077,-6.68508793947816
"TR_201807",NA,261622,366575,0.71369296869672,0.795909069945511,-0.228270333399719
"TW_201703","Alitta sp. CMC01",70,2271789,3.08127207236235e-05,0.000773213080002613,-7.16495589406003
"TW_201703","Balanus balanus",229,2271789,0.000100801614938711,0.00154521852334077,-6.47258993957848
"TW_201703","Balanus glandula",6708,2271789,0.00295273900877238,0.0595659875585954,-2.82067054635687
"TW_201703","Barantolla americana CMC01",599,2271789,0.000263668853049293,0.00793554938444222,-4.83640269180595
"TW_201703","Bathycoccus prasinos",635282,2271789,0.279639526382072,0.623796923843361,-0.471930406139347
"TW_201703","Caulacanthus ustulatus",92,2271789,4.04967186653338e-05,0.00757713918062209,-4.88261956737198
"TW_201703","Centropages abdominalis",73,2271789,3.21332658974931e-05,9.65456906256615e-05,-9.24549418368854
"TW_201703","Chaetoceros socialis",564,2271789,0.000248262492687481,0.000637477792746727,-7.35799111644554
"TW_201703","Chattonella subsalsa",4789,2271789,0.00210803027922047,0.0500749600568677,-2.99423419509672
"TW_201703","Chordariaceae sp. 7 AP-2014",3570,2271789,0.0015714487569048,0.287259749579067,-1.2473684217359
"TW_201703","Chrysochromulina sp. CCMP291",5,2271789,2.20090862311597e-06,0.000623795348184365,-7.37968821104126
"TW_201703","Coscinodiscus wailesii",12,2271789,5.28218069547832e-06,2.54629465983958e-05,-10.5782862371093
"TW_201703","Cylindrotheca closterium",82,2271789,3.60949014191019e-05,0.000907725711996742,-7.00456830429686
"TW_201703","Dictyocha speculum",15056,2271789,0.0066273760459268,0.318059170190264,-1.14551784373009
"TW_201703","Emiliania huxleyi",20,2271789,8.80363449246387e-06,1.83686090566225e-05,-10.9048673798064
"TW_201703","Emplectonema sp. 1 TCH-2015",5,2271789,2.20090862311597e-06,0.00102391090483457,-6.88412576314764
"TW_201703","Hemigrapsus oregonensis",6,2271789,2.64109034773916e-06,0.00995667983609188,-4.60951161274899
"TW_201703","Heterocapsa rotundata",2666,2271789,0.00117352447784543,0.0362040133614279,-3.31858529995784
"TW_201703","Hincksia hincksiae",61,2271789,2.68510852020148e-05,0.00229393667020235,-6.07748586736817
"TW_201703","Homo sapiens",1385,2271789,0.000609651688603123,0.0317670182983187,-3.44932668784929
"TW_201703","Karlodinium veneficum",56,2271789,2.46501765788988e-05,0.00826941452903577,-4.79519156700691
"TW_201703","Leitoscoloplos pugettensis CMC01",185,2271789,8.14336190552908e-05,0.00300852903076282,-5.80630401376996
"TW_201703","Littorina plena",5,2271789,2.20090862311597e-06,7.24232530737479e-06,-11.8355682280805
"TW_201703","Lottia paradigitalis",111,2271789,4.88601714331745e-05,0.000530468496825999,-7.5417499856019
"TW_201703","Micromonas pusilla",190979,2271789,0.0840654655868129,0.30520606577492,-1.18676810501534
"TW_201703","Minutocellus polymorphus",4079,2271789,0.00179550125473801,0.00606036940842997,-5.10598452227201
"TW_201703","Navicula cryptocephala",17,2271789,7.48308931859429e-06,0.00292438646228314,-5.83467057678468
"TW_201703","Nereis vexillosa",5,2271789,2.20090862311597e-06,0.000183509556531199,-8.60324381263663
"TW_201703","Nitzschia cf. promare",53,2271789,2.33296314050293e-05,0.000966985274091029,-6.94132729107468
"TW_201703","Nitzschia longissima",30,2271789,1.32054517386958e-05,0.00391560447584098,-5.54278556149843
"TW_201703","Ostrea lurida",25,2271789,1.10045431155798e-05,6.33188611063487e-05,-9.66732730943115
"TW_201703","Paracalanus sp. C AC-2013",18,2271789,7.92327104321748e-06,0.000403880276394845,-7.81439206947946
"TW_201703","Paranemertes californica",3433,2271789,0.00151114386063142,1,0
"TW_201703","Phaeocystis antarctica",38936,2271789,0.0171389156299287,0.074290093839689,-2.59977766266551
"TW_201703","Phaeocystis globosa",5,2271789,2.20090862311597e-06,0.000855001037390081,-7.06440787570652
"TW_201703","Polychaeta sp. BOLD:ACQ0474",28,2271789,1.23250882894494e-05,0.00403437178839109,-5.51290467999066
"TW_201703","Poteriospumella lacustris",3475,2271789,0.0015296314930656,0.206428498422049,-1.57780118115579
"TW_201703","Pseudochattonella farcimen",91,2271789,4.00565369407106e-05,0.000914041555043243,-6.99763452250726
"TW_201703","Pyramimonas parkeae",829,2271789,0.000364910649712627,0.210314527739603,-1.55915111763425
"TW_201703","Pythium pachycaule",46,2271789,2.02483593326669e-05,0.010397741263297,-4.5661666826446
"TW_201703","Pythium sp. CAL-2011c",9,2271789,3.96163552160874e-06,0.00437721911816777,-5.43134166075892
"TW_201703","Rhizosolenia setigera",15,2271789,6.6027258693479e-06,6.26894955545843e-05,-9.67731665937556
"TW_201703","Rhodotorula taiwanensis",3,2271789,1.32054517386958e-06,0.000850254528828985,-7.06997480762366
"TW_201703","Ruditapes philippinarum",53,2271789,2.33296314050293e-05,0.00196572612662625,-6.23189357183065
"TW_201703","Scopalina ruetzleri",47,2271789,2.06885410572901e-05,0.0121437357479085,-4.41094181845457
"TW_201703","Skeletonema dohrnii",121,2271789,5.32619886794064e-05,0.000962908740292253,-6.94555191670839
"TW_201703","Thalassionema nitzschioides",59,2271789,2.59707217527684e-05,0.000706445090068065,-7.25526507992444
"TW_201703","Thalassiosira nordenskioeldii",1041,2271789,0.000458229175332744,0.00533714017561787,-5.23306531710399
"TW_201703","Triparma laevis",18237,2271789,0.00802759411195318,0.0942728938917254,-2.3615615761379
"TW_201703",NA,1338524,2271789,0.589193802769535,0.65706783189458,-0.419968020934098
"TW_201705","Aequorea sp. MW-2012",259,485110,0.000533899527942116,0.0151589221565043,-4.1891659991514
"TW_201705","Attheya longicornis",625,485110,0.00128836758673291,0.0449208095689971,-3.10285412681221
"TW_201705","Balanus glandula",442,485110,0.000911133557337511,0.0183804156003443,-3.99646955075723
"TW_201705","Bathycoccus prasinos",771,485110,0.00158933025499371,0.00354534760111733,-5.64211906989322
"TW_201705","Calanus pacificus",13,485110,2.67980458040444e-05,0.000457082612109263,-7.6906464129273
"TW_201705","Callithamnion corymbosum",7,485110,1.44297169714085e-05,0.0230264696453488,-3.77111087063237
"TW_201705","Carcinonemertes errans",3060,485110,0.00630784770464431,1,0
"TW_201705","Chaetoceros socialis",8788,485110,0.018115478963534,0.0465161507854536,-3.06795569797405
"TW_201705","Chaetoceros sp. MBTD-CMFRI-S062",2,485110,4.1227762775453e-06,0.00023378721338172,-8.36109920083369
"TW_201705","Chattonella subsalsa",5,485110,1.03069406938632e-05,0.000244835023785599,-8.31492594654018
"TW_201705","Chrysochromulina sp. CCMP291",357,485110,0.000735915565541836,0.208577812645189,-1.56744310523068
"TW_201705","Chthamalus dalli",8363,485110,0.0172393890045557,0.523621078856205,-0.646986988200928
"TW_201705","Cylindrotheca closterium",1550,485110,0.00319515161509761,0.0803526581518001,-2.52133010518278
"TW_201705","Dendraster excentricus",532,485110,0.00109665848982705,0.00420551000201451,-5.47135970824705
"TW_201705","Dictyocha speculum",7976,485110,0.0164416317948507,0.78906217619235,-0.236910157448533
"TW_201705","Ditylum brightwellii",189,485110,0.000389602358228031,0.0254713511561944,-3.67020094246988
"TW_201705","Emiliania huxleyi",1984,485110,0.00408979406732494,0.00853327434357863,-4.7637821290505
"TW_201705","Emplectonema sp. 1 TCH-2015",70,485110,0.000144297169714085,0.0671302043416236,-2.70112119706734
"TW_201705","Hematodinium sp.",14,485110,2.88594339428171e-05,0.00614503188654189,-5.09211134695532
"TW_201705","Heterosigma akashiwo",3,485110,6.18416441631795e-06,0.0100463044209408,-4.60055043141175
"TW_201705","Homo sapiens",14,485110,2.88594339428171e-05,0.00150377368467752,-6.49977754039043
"TW_201705","Lagenidium giganteum",5,485110,1.03069406938632e-05,0.358287295664901,-1.02642011255662
"TW_201705","Littorina plena",31027,485110,0.063958689781699,0.210462911893514,-1.5584458319127
"TW_201705","Littorina scutulata",58,485110,0.000119560512048814,0.0131853596729099,-4.32864818060243
"TW_201705","Micromonas pusilla",111045,485110,0.228906845870009,0.831063711706734,-0.185048818345087
"TW_201705","Minutocellus polymorphus",815,485110,0.00168003133309971,0.00567062288007533,-5.17245631188366
"TW_201705","Musculista senhousia",3,485110,6.18416441631795e-06,0.283871335427865,-1.25923418774457
"TW_201705","Mytilus trossulus",8010,485110,0.0165117189915689,0.942171264114745,-0.0595682118920274
"TW_201705","Navicula cryptocephala",4,485110,8.2455525550906e-06,0.00322235660160219,-5.73764232325596
"TW_201705","Nitzschia cf. promare",38,485110,7.83327492733607e-05,0.00324679861894756,-5.73008580843537
"TW_201705","Nuttallia olivacea",21,485110,4.32891509142256e-05,0.00566782500697266,-5.17294983148834
"TW_201705","Paracalanus sp. C AC-2013",197,485110,0.000406093463338212,0.0207001804331276,-3.87761286217259
"TW_201705","Paranemertes californica",20,485110,4.1227762775453e-05,0.0272824870282213,-3.60151028343866
"TW_201705","Pedospumella sinomuralis",8,485110,1.64911051101812e-05,0.00694068631237521,-4.97035461707986
"TW_201705","Phaeocystis antarctica",3,485110,6.18416441631795e-06,2.68057889266964e-05,-10.5268926890456
"TW_201705","Plagiogramma sp. IAL-2014a",3,485110,6.18416441631795e-06,0.00393367053890695,-5.53818230962267
"TW_201705","Poteriospumella lacustris",4,485110,8.2455525550906e-06,0.00111276280615546,-6.80090934156975
"TW_201705","Prasinoderma coloniale",95,485110,0.000195831873183402,0.0155091134998113,-4.16632746011248
"TW_201705","Protoperidinium cf. depressum",468,485110,0.0009647296489456,0.123824635782777,-2.08888894189898
"TW_201705","Pseudochattonella farcimen",526,485110,0.00108429016099441,0.0247421854350608,-3.69924557982135
"TW_201705","Pyropia haitanensis",122,485110,0.000251489352930263,0.274012777196645,-1.29458054157676
"TW_201705","Pythium tracheiphilum",24,485110,4.94733153305436e-05,0.00606626014937445,-5.10501298415753
"TW_201705","Rhizosolenia setigera",679,485110,0.00139968254622663,0.013289267871448,-4.32079849645403
"TW_201705","Ruditapes philippinarum",478,485110,0.000985343530333326,0.083023837267348,-2.48862751642627
"TW_201705","Saprolegnia diclina",45,485110,9.27624662447692e-05,0.00283923050363087,-5.8642222129482
"TW_201705","Saxidomus gigantea",5,485110,1.03069406938632e-05,0.000372368626104989,-7.89562626394879
"TW_201705","Skeletonema dohrnii",305,485110,0.000628723382325658,0.0113665158789229,-4.47708344923268
"TW_201705","Skeletonema japonicum",9,485110,1.85524932489538e-05,0.000293268035214581,-8.13442357116381
"TW_201705","Thalassiosira nordenskioeldii",28889,485110,0.0595514419410031,0.693614484648443,-0.365838970446022
"TW_201705","Triparma laevis",84,485110,0.000173156603656903,0.00203348274657934,-6.19800531724638
"TW_201705","Wildemania amplissima",4,485110,8.2455525550906e-06,7.08592795283104e-05,-9.55481462611589
"TW_201705",NA,267092,485110,0.550580280761064,0.614006104040929,-0.487750409449673
"TW_201706","Acrochaetium moniliforme",11,631747,1.74120336147223e-05,0.0320613804796099,-3.44010307347604
"TW_201706","Aequorea sp. MW-2012",1085,631747,0.00171745967927034,0.0487635523585191,-3.02077212307449
"TW_201706","Alitta sp. CMC01",52,631747,8.23114316332329e-05,0.00206551950226718,-6.18237350926102
"TW_201706","Amphicaryon earnesti",18,631747,2.84924186422729e-05,0.216916344675954,-1.52824350817489
"TW_201706","Anisolpidium rosenvingei",61,631747,9.65576409543694e-05,0.144667485559884,-1.93331737301367
"TW_201706","Asterionellopsis guyunusae",232,631747,0.000367235618055962,0.117417329175359,-2.14202077451384
"TW_201706","Attheya longicornis",24,631747,3.79898915230306e-05,0.00132457281619481,-6.62666527439877
"TW_201706","Bathycoccus prasinos",26992,631747,0.0427259646662351,0.0953095782697847,-2.35062496686891
"TW_201706","Calanus pacificus",22,631747,3.48240672294447e-05,0.000593978968835886,-7.42866664522863
"TW_201706","Callithamnion corymbosum",15,631747,2.37436822018941e-05,0.0378893902475036,-3.27308414678358
"TW_201706","Caulacanthus ustulatus",223,631747,0.000352989408734826,0.0660460888540789,-2.71740246469397
"TW_201706","Chaetoceros socialis",197,631747,0.000311833692918209,0.000800713197203731,-7.13000773093867
"TW_201706","Chrysochromulina sp. CCMP291",115,631747,0.000182034896881188,0.0515934740266237,-2.96436008684518
"TW_201706","Cliona chilensis",14,631747,2.21607700551012e-05,0.000230880655999989,-8.37360962163996
"TW_201706","Clytia languida",16,631747,2.53265943486871e-05,0.239221479571402,-1.43036546339791
"TW_201706","Crassostrea gigas",9,631747,1.42462093211365e-05,0.0139261444850549,-4.27398730731419
"TW_201706","Cylindrotheca closterium",14652,631747,0.0231928287748102,0.583260410338501,-0.539121519395479
"TW_201706","Cylindrotheca fusiformis",21,631747,3.32411550826518e-05,0.0587403220311647,-2.834628870912
"TW_201706","Cymbomonas tetramitiformis",394,631747,0.000623667385836419,0.308952409023983,-1.17456803004971
"TW_201706","Cyphoderia cf. compressa",5,631747,7.9145607339647e-06,0.12017469018452,-2.11880884324147
"TW_201706","Dendraster excentricus",7559,631747,0.0119652329176078,0.045884755535307,-3.08162234049463
"TW_201706","Dictyocha speculum",13,631747,2.05778579083082e-05,0.000987566778352984,-6.92026643982678
"TW_201706","Dolichomastix tenuilepis",154,631747,0.000243768470606113,0.834318973848597,-0.181139487095387
"TW_201706","Emiliania huxleyi",13052,631747,0.0206601693399415,0.0431070342565748,-3.14406908738022
"TW_201706","Gallus gallus",113,631747,0.000178869072587602,1,0
"TW_201706","Gelidium vagum",48,631747,7.59797830460612e-05,0.546039348030145,-0.605064239844584
"TW_201706","Gracilaria vermiculophylla",3870,631747,0.00612587000808868,0.217053455127921,-1.52761161878262
"TW_201706","Harpacticoida sp. DNZ085",580,631747,0.000918089045139906,0.0110640390542862,-4.50405515477358
"TW_201706","Hemipodia simplex",237,631747,0.000375150178789927,0.258599131469272,-1.35247617123752
"TW_201706","Homo sapiens",31,631747,4.90702765505812e-05,0.00255689667104432,-5.96896099371865
"TW_201706","Lagenidium giganteum",4,631747,6.33164858717176e-06,0.220099185275118,-1.51367699206894
"TW_201706","Lichtheimia ramosa",86,631747,0.000136130444624193,0.181522678804949,-1.70637468098971
"TW_201706","Maculaura alaskensis",117,631747,0.000185200721174774,0.254632923252273,-1.36793228758097
"TW_201706","Mayamaea permitis",3,631747,4.74873644037882e-06,0.0377393440591002,-3.27705211971476
"TW_201706","Melosira nummuloides",7,631747,1.10803850275506e-05,0.000210063801199756,-8.46809925815238
"TW_201706","Micromonas pusilla",33569,631747,0.0531367778556922,0.192917112920097,-1.64549464905975
"TW_201706","Minutocellus polymorphus",15852,631747,0.0250923233509617,0.0846943149838069,-2.46870679901231
"TW_201706","Monocorophium acherusicum",5,631747,7.9145607339647e-06,0.0326714044204326,-3.42125506621743
"TW_201706","Mytilus trossulus",72,631747,0.000113969674569092,0.00650319645182529,-5.03546146113649
"TW_201706","Nanomia cara",30,631747,4.74873644037882e-05,0.246458573267011,-1.40056135939174
"TW_201706","Navicula cryptocephala",756,631747,0.00119668158297546,0.467662388075625,-0.76000863639443
"TW_201706","Navicula sp. BOLD:AAO6951",38,631747,6.01506615781318e-05,0.019005247015107,-3.96304017925065
"TW_201706","Nereis vexillosa",3,631747,4.74873644037882e-06,0.00039594488799072,-7.83423552813569
"TW_201706","Nitzschia cf. promare",81,631747,0.000128215883890228,0.0053143947914963,-5.23733614168743
"TW_201706","Nitzschia cf. recta RT-2009",3,631747,4.74873644037882e-06,0.0117910277825956,-4.44041639413598
"TW_201706","Nitzschia longissima",921,631747,0.0014578620871963,0.432276867671055,-0.838688998638349
"TW_201706","Nitzschia palea",62,631747,9.81405531011623e-05,0.266444284172275,-1.32259012225298
"TW_201706","Nuttallia olivacea",181,631747,0.000286507098569522,0.0375122187350153,-3.28308856614405
"TW_201706","Ostrea lurida",2596,631747,0.00410923993307447,0.0236440886134231,-3.74464214820843
"TW_201706","Paracalanus sp. C AC-2013",1905,631747,0.00301544763964055,0.153709221798584,-1.87269263154789
"TW_201706","Pedospumella sinomuralis",28,631747,4.43215401102023e-05,0.0186538079001359,-3.9817049767826
"TW_201706","Penicillium rubens",118,631747,0.000186783633321567,0.0186985858153279,-3.97930738283007
"TW_201706","Phaeocystis antarctica",164,631747,0.000259597592074042,0.00112524793821032,-6.78975187808767
"TW_201706","Pinnularia acrosphaeria",40,631747,6.33164858717176e-05,0.138034964318271,-1.98024826129118
"TW_201706","Pisaster brevispinus",150,631747,0.000237436822018941,1,0
"TW_201706","Pisaster ochraceus",375,631747,0.000593592055047353,0.00759462528750309,-4.88031448088578
"TW_201706","Plagiogramma sp. IAL-2014a",6,631747,9.49747288075765e-06,0.00604122509526488,-5.10914845726084
"TW_201706","Platynereis sp. CMC02",8,631747,1.26632971743435e-05,0.00183022808353914,-6.30331468408147
"TW_201706","Polychaeta sp. BOLD:ACQ0474",1930,631747,0.00305502044331038,1,0
"TW_201706","Porichthys notatus",23,631747,3.64069793762376e-05,0.000968802494650555,-6.93944979073846
"TW_201706","Poteriospumella lacustris",26,631747,4.11557158166165e-05,0.00555409107096907,-5.19322049286627
"TW_201706","Prasinoderma coloniale",7977,631747,0.0126268901949673,1,0
"TW_201706","Protoperidinium cf. depressum",198,631747,0.000313416605065002,0.0402275362977226,-3.21320353532021
"TW_201706","Pseudo-nitzschia cuspidata",5,631747,7.9145607339647e-06,0.0905411357855137,-2.4019509924814
"TW_201706","Pseudochattonella farcimen",2207,631747,0.00349348710797202,0.07971713564307,-2.52927071450044
"TW_201706","Pyropia haitanensis",76,631747,0.000120301323156264,0.131075527748563,-2.0319815742218
"TW_201706","Pythium sp. CAL-2011c",303,631747,0.000479622380478261,0.529935740397959,-0.634999524318835
"TW_201706","Rhizosolenia setigera",21294,631747,0.0337065312538089,0.320026225987298,-1.13935233033629
"TW_201706","Rhodotorula taiwanensis",50,631747,7.9145607339647e-05,0.0509591889842472,-2.97673018259669
"TW_201706","Ruditapes philippinarum",631,631747,0.000998817564626346,0.0841591428699533,-2.47504571457462
"TW_201706","Saprolegnia diclina",52,631747,8.23114316332329e-05,0.00251935008793257,-5.9837543123352
"TW_201706","Skeletonema dohrnii",3725,631747,0.0058963477468037,0.106598437684605,-2.23868642322454
"TW_201706","Stiliger fuscovittatus",3,631747,4.74873644037882e-06,0.000190625623444402,-8.56519914007993
"TW_201706","Thalassionema nitzschioides",27,631747,4.27386279634094e-05,0.00116255890646465,-6.7571317495589
"TW_201706","Thalassiosira nordenskioeldii",7400,631747,0.0117135498862678,0.136431421355279,-1.99193319825977
"TW_201706","Thecamonas trahens",24,631747,3.79898915230306e-05,0.0237194524285605,-3.74145978991837
"TW_201706","Triparma laevis",2942,631747,0.00465692753586483,0.0546891172283276,-2.90609054312642
"TW_201706","Wildemania amplissima",1,631747,1.58291214679294e-06,1.36029712416437e-05,-11.2052223154339
"TW_201706",NA,455858,631747,0.721583165412736,0.804708202633339,-0.217275548476586
"TW_201707","Bathycoccus prasinos",20326,1294579,0.0157008571898664,0.0350241846832511,-3.35171646516702
"TW_201707","Calanus pacificus",4,1294579,3.08980757450878e-06,5.27015039603488e-05,-9.85086656467713
"TW_201707","Chrysochromulina sp. CCMP291",163,1294579,0.000125909658661233,0.0356861064286992,-3.33299384161174
"TW_201707","Coscinodiscus wailesii",37,1294579,2.85807200642062e-05,0.000137774413768456,-8.88989289319618
"TW_201707","Cylindrotheca closterium",522,1294579,0.000403219888473396,0.0101402981021043,-4.59123788262162
"TW_201707","Cymbomonas tetramitiformis",6,1294579,4.63471136176317e-06,0.00229594375602499,-6.07661129732966
"TW_201707","Dictyocha speculum",12,1294579,9.26942272352634e-06,0.000444855532439501,-7.71776097471039
"TW_201707","Ditylum brightwellii",4,1294579,3.08980757450878e-06,0.000202004870025245,-8.50721875181782
"TW_201707","Emiliania huxleyi",339299,1294579,0.262092155055814,0.546850092101059,-0.603580568779852
"TW_201707","Gracilaria vermiculophylla",111,1294579,8.57421601926186e-05,0.00303803902063966,-5.79654303070419
"TW_201707","Harpacticoida sp. DNZ085",1325,1294579,0.00102349875905603,0.0123343485059053,-4.39536734710379
"TW_201707","Hincksia hincksiae",575,1294579,0.000444159838835637,0.0379453766605969,-3.27160760968727
"TW_201707","Micromonas pusilla",41701,1294579,0.0322120164161476,0.116948175239652,-2.14602438898387
"TW_201707","Minutocellus polymorphus",187005,1294579,0.144452366367754,0.487571200410101,-0.718318947085525
"TW_201707","Mytilus trossulus",5,1294579,3.86225946813597e-06,0.000220383467480938,-8.42014149492852
"TW_201707","Navicula cryptocephala",42,1294579,3.24429795323422e-05,0.0126786954025471,-4.36783222150067
"TW_201707","Nitzschia palea",41,1294579,3.1670527638715e-05,0.0859831211401206,-2.45360426780384
"TW_201707","Phaeocystis antarctica",769,1294579,0.000594015506199313,0.00257481095365897,-5.9619791636163
"TW_201707","Poteriospumella lacustris",470,1294579,0.000363052390004782,0.048995042307232,-3.01603616339372
"TW_201707","Prasinoderma coloniale",72,1294579,5.5616536341158e-05,0.00440461075390718,-5.42510338810515
"TW_201707","Pseudochattonella farcimen",680,1294579,0.000525267287666492,0.0119859619702689,-4.42401914979709
"TW_201707","Pythium sp. CAL-2011c",6,1294579,4.63471136176317e-06,0.00512090197829732,-5.27442468781022
"TW_201707","Rhizosolenia setigera",7,1294579,5.40716325539036e-06,5.13382417457811e-05,-9.8770746303656
"TW_201707","Saprolegnia diclina",23,1294579,1.77663935534255e-05,0.000543785526177091,-7.51695564219755
"TW_201707","Saxidomus gigantea",4,1294579,3.08980757450878e-06,0.000111628409983348,-9.10033497067118
"TW_201707","Skeletonema dohrnii",386,1294579,0.000298166430940097,0.00539046831582117,-5.22312301178344
"TW_201707","Stiliger fuscovittatus",88,1294579,6.79757666391931e-05,0.0027287096383209,-5.90392644147991
"TW_201707","Thalassiosira nordenskioeldii",4397,1294579,0.00339647097627877,0.039559772006342,-3.22994253548129
"TW_201707","Triparma laevis",1101,1294579,0.000850469534883541,0.00998757823353797,-4.60641313477519
"TW_201707",NA,695398,1294579,0.537161501924564,0.599041506865386,-0.512424389669071
"TW_201708","Balanus glandula",17,935773,1.816679899933e-05,0.00036648119591968,-7.91156334513069
"TW_201708","Bathycoccus prasinos",128074,935773,0.136864389120011,0.305305855797063,-1.18644119895665
"TW_201708","Calanus pacificus",241,935773,0.000257541091696384,0.00439276638971517,-5.42779609325016
"TW_201708","Chrysochromulina sp. CCMP291",27,935773,2.8853151351877e-05,0.00817774141312542,-4.80633927735797
"TW_201708","Coscinodiscus wailesii",196,935773,0.000209452506109922,0.00100967352035922,-6.89812824755369
"TW_201708","Crassostrea gigas",12,935773,1.28236228230564e-05,0.0125355187636318,-4.37918916301628
"TW_201708","Cylindrotheca closterium",1012,935773,0.00108145885807776,0.0271968608681199,-3.60465372160064
"TW_201708","Cymbomonas tetramitiformis",1889,935773,0.00201865195939614,1,0
"TW_201708","Dictyocha speculum",150,935773,0.000160295285288206,0.00769284631970035,-4.86746443134593
"TW_201708","Ditylum brightwellii",14,935773,1.49608932935659e-05,0.000978110523827298,-6.92988788426625
"TW_201708","Dolichomastix tenuilepis",66,935773,7.05299255268105e-05,0.241394856951081,-1.42132127563646
"TW_201708","Ectocarpus siliculosus",14,935773,1.49608932935659e-05,0.062865501655273,-2.76675772908697
"TW_201708","Emiliania huxleyi",2019,935773,0.00215757453997925,0.00450173655770541,-5.40329205493446
"TW_201708","Gallus gallus",58,935773,6.19808436447728e-05,0.346515150708445,-1.05982873631979
"TW_201708","Gracilaria vermiculophylla",509,935773,0.000543935334744644,0.0192728614248418,-3.9490573164098
"TW_201708","Harpacticoida sp. DNZ085",37,935773,3.9539503704424e-05,0.000476496931848454,-7.64904927382369
"TW_201708","Hemipodia simplex",11,935773,1.17549875878017e-05,0.00810296716489055,-4.81552496772815
"TW_201708","Hincksia hincksiae",29,935773,3.09904218223864e-05,0.00264756766844108,-5.93411392144194
"TW_201708","Homo sapiens",249,935773,0.000266090173578421,0.0138651160508329,-4.27837922989296
"TW_201708","Lichtheimia ramosa",24,935773,2.56472456461129e-05,0.0341992325559745,-3.37555207504914
"TW_201708","Littorina plena",159,935773,0.000169913002405498,0.000559116914009442,-7.48915195818135
"TW_201708","Melosira nummuloides",717,935773,0.000766211463677623,0.0145259656756287,-4.23181749476194
"TW_201708","Micromonas pusilla",186650,935773,0.19946076666029,0.724157481837419,-0.322746393899646
"TW_201708","Minutocellus polymorphus",19611,935773,0.02095700559858,0.0707363446763296,-2.64879576919567
"TW_201708","Mytilus trossulus",8,935773,8.54908188203763e-06,0.000487817124790743,-7.62556996662658
"TW_201708","Navicula cryptocephala",88,935773,9.40399007024139e-05,0.0367507323272537,-3.30359712624963
"TW_201708","Navicula sp. BOLD:AAO6951",13,935773,1.38922580583111e-05,0.00438940801428862,-5.42856090966936
"TW_201708","Nitzschia palea",72,935773,7.69417369383387e-05,0.208891078903695,-1.56594231643589
"TW_201708","Nuttallia olivacea",2,935773,2.13727047050941e-06,0.000279831661365219,-8.1813223450038
"TW_201708","Oncorhynchus tshawytscha",13,935773,1.38922580583111e-05,0.216630315258081,-1.52956299456842
"TW_201708","Paracalanus sp. C AC-2013",867,935773,0.000926506748965828,0.0472276916708953,-3.05277487048202
"TW_201708","Poteriospumella lacustris",289,935773,0.000308835582988609,0.0416783166041306,-3.17777427092919
"TW_201708","Pseudochattonella farcimen",2291,935773,0.00244824332396853,0.0558659411390628,-2.88480036645755
"TW_201708","Pycnococcus provasolii",4,935773,4.27454094101882e-06,0.000113970419634798,-9.07957162012747
"TW_201708","Rhizosolenia setigera",718,935773,0.000767280098912877,0.00728493099694146,-4.92194731131648
"TW_201708","Ruditapes philippinarum",64,935773,6.83926550563011e-05,0.00576268122626771,-5.15635242191003
"TW_201708","Saprolegnia diclina",165,935773,0.000176324813817026,0.00539686804591145,-5.22193648516992
"TW_201708","Skeletonema dohrnii",68,935773,7.26671959973199e-05,0.0013137301083428,-6.63488477701596
"TW_201708","Thalassionema nitzschioides",8,935773,8.54908188203763e-06,0.000232548674528521,-8.36641100203726
"TW_201708","Thalassiosira nordenskioeldii",190,935773,0.000203040694698394,0.00236487920738189,-6.04702833344541
"TW_201708","Thalassiosira punctigera",8,935773,8.54908188203763e-06,0.000645592545106826,-7.34534198830751
"TW_201708","Triparma laevis",161,935773,0.000172050272876007,0.00202049043495248,-6.20441500745721
"TW_201708",NA,588959,935773,0.629382339520375,0.701886013256577,-0.353984262418836
