species,sample,eDNA_index
Chironomidae sp. BOLD:ACC1767,TW_201706,0
Chironomidae sp. BOLD:ACC1767,TW_201707,0
Chironomidae sp. BOLD:ACC1767,TW_201708,0
Chironomidae sp. BOLD:ACC1767,TW_201709,0
Chironomidae sp. BOLD:ACC1767,TW_201711,0
Chironomidae sp. BOLD:ACC1767,TW_201801,0
Chironomidae sp. BOLD:ACC1767,TW_201803,0
Chironomidae sp. BOLD:ACC1767,TW_201805,0
Chironomidae sp. BOLD:ACC1767,TW_201807,0
Cyphoderia cf. compressa,CP_201706,0
Cyphoderia cf. compressa,CP_201707,0
Cyphoderia cf. compressa,CP_201708,0
Cyphoderia cf. compressa,CP_201709,0
Cyphoderia cf. compressa,CP_201710,0
Cyphoderia cf. compressa,CP_201711,0
Cyphoderia cf. compressa,CP_201801,0
Cyphoderia cf. compressa,CP_201803,0
Cyphoderia cf. compressa,CP_201805,0
Cyphoderia cf. compressa,CP_201807,0
Cyphoderia cf. compressa,FH_201706,0
Cyphoderia cf. compressa,FH_201707,0
Cyphoderia cf. compressa,FH_201708,0
Cyphoderia cf. compressa,FH_201709,0
Cyphoderia cf. compressa,FH_201710,0
Cyphoderia cf. compressa,FH_201711,0
Cyphoderia cf. compressa,FH_201801,0
Cyphoderia cf. compressa,FH_201803,0
Cyphoderia cf. compressa,FH_201805,0
Cyphoderia cf. compressa,FH_201807,0
Cyphoderia cf. compressa,LK_201706,0
Cyphoderia cf. compressa,LK_201707,0
Cyphoderia cf. compressa,LK_201708,0
Cyphoderia cf. compressa,LK_201709,0
Cyphoderia cf. compressa,LK_201710,0
Cyphoderia cf. compressa,LK_201711,0
Cyphoderia cf. compressa,LK_201801,0
Cyphoderia cf. compressa,LK_201803,0
Cyphoderia cf. compressa,LK_201805,0
Cyphoderia cf. compressa,LK_201807,0
Cyphoderia cf. compressa,LL_201703,0
Cyphoderia cf. compressa,LL_201705,0
Cyphoderia cf. compressa,LL_201706,0
Cyphoderia cf. compressa,LL_201707,0
Cyphoderia cf. compressa,LL_201708,0
Cyphoderia cf. compressa,LL_201709,0
Cyphoderia cf. compressa,LL_201710,0
Cyphoderia cf. compressa,LL_201711,0
Cyphoderia cf. compressa,LL_201801,0
Cyphoderia cf. compressa,LL_201803,0
Cyphoderia cf. compressa,LL_201805,0
Cyphoderia cf. compressa,LL_201807,0
Cyphoderia cf. compressa,PO_201703,0
Cyphoderia cf. compressa,PO_201705,0
Cyphoderia cf. compressa,PO_201706,0
Cyphoderia cf. compressa,PO_201707,0
Cyphoderia cf. compressa,PO_201708,0
Cyphoderia cf. compressa,PO_201709,0
Cyphoderia cf. compressa,PO_201711,0
Cyphoderia cf. compressa,PO_201801,0
Cyphoderia cf. compressa,PO_201803,1
Cyphoderia cf. compressa,PO_201805,0
Cyphoderia cf. compressa,PO_201807,0
Cyphoderia cf. compressa,SA_201703,0
Cyphoderia cf. compressa,SA_201705,0
Cyphoderia cf. compressa,SA_201706,0
Cyphoderia cf. compressa,SA_201707,0
Cyphoderia cf. compressa,SA_201708,0
Cyphoderia cf. compressa,SA_201709,0
Cyphoderia cf. compressa,SA_201711,0
Cyphoderia cf. compressa,SA_201801,0
Cyphoderia cf. compressa,SA_201803,0
Cyphoderia cf. compressa,SA_201805,0
Cyphoderia cf. compressa,SA_201807,0
Cyphoderia cf. compressa,TR_201703,0
Cyphoderia cf. compressa,TR_201705,0
Cyphoderia cf. compressa,TR_201706,0
Cyphoderia cf. compressa,TR_201707,0
Cyphoderia cf. compressa,TR_201708,0
Cyphoderia cf. compressa,TR_201709,0
Cyphoderia cf. compressa,TR_201711,0
Cyphoderia cf. compressa,TR_201801,0
Cyphoderia cf. compressa,TR_201803,0
Cyphoderia cf. compressa,TR_201805,0
Cyphoderia cf. compressa,TR_201807,0
Cyphoderia cf. compressa,TW_201703,0
Cyphoderia cf. compressa,TW_201705,0
Cyphoderia cf. compressa,TW_201706,0.12017469018452
Cyphoderia cf. compressa,TW_201707,0
Cyphoderia cf. compressa,TW_201708,0
Cyphoderia cf. compressa,TW_201709,0
Cyphoderia cf. compressa,TW_201711,0
Cyphoderia cf. compressa,TW_201801,0
Cyphoderia cf. compressa,TW_201803,0.072800324111032
Cyphoderia cf. compressa,TW_201805,0
Cyphoderia cf. compressa,TW_201807,0
Metridium senile,CP_201706,0
Metridium senile,CP_201707,0
Metridium senile,CP_201708,0
Metridium senile,CP_201709,0
Metridium senile,CP_201710,0
Metridium senile,CP_201711,0
Metridium senile,CP_201801,0
Metridium senile,CP_201803,0
Metridium senile,CP_201805,0
Metridium senile,CP_201807,0
Metridium senile,FH_201706,0
Metridium senile,FH_201707,0
Metridium senile,FH_201708,0
Metridium senile,FH_201709,0
Metridium senile,FH_201710,0
Metridium senile,FH_201711,0
Metridium senile,FH_201801,0
Metridium senile,FH_201803,0
Metridium senile,FH_201805,0
Metridium senile,FH_201807,0
Metridium senile,LK_201706,0
Metridium senile,LK_201707,0
Metridium senile,LK_201708,0
Metridium senile,LK_201709,0
Metridium senile,LK_201710,0
Metridium senile,LK_201711,0
Metridium senile,LK_201801,0
Metridium senile,LK_201803,0
Metridium senile,LK_201805,0
Metridium senile,LK_201807,0
Metridium senile,LL_201703,0
Metridium senile,LL_201705,0
Metridium senile,LL_201706,0
Metridium senile,LL_201707,0
Metridium senile,LL_201708,0
Metridium senile,LL_201709,0
Metridium senile,LL_201710,0
Metridium senile,LL_201711,0
Metridium senile,LL_201801,0
Metridium senile,LL_201803,0
Metridium senile,LL_201805,0
Metridium senile,LL_201807,0
Metridium senile,PO_201703,0
Metridium senile,PO_201705,0
Metridium senile,PO_201706,0
Metridium senile,PO_201707,0
Metridium senile,PO_201708,0
Metridium senile,PO_201709,0
Metridium senile,PO_201711,0
Metridium senile,PO_201801,0
Metridium senile,PO_201803,1
Metridium senile,PO_201805,0
Metridium senile,PO_201807,0
Metridium senile,SA_201703,0
Metridium senile,SA_201705,0
Metridium senile,SA_201706,0
Metridium senile,SA_201707,0
Metridium senile,SA_201708,0
Metridium senile,SA_201709,0
Metridium senile,SA_201711,0
Metridium senile,SA_201801,0
Metridium senile,SA_201803,0
Metridium senile,SA_201805,0
Metridium senile,SA_201807,0
Metridium senile,TR_201703,0
Metridium senile,TR_201705,0
Metridium senile,TR_201706,0
Metridium senile,TR_201707,0
Metridium senile,TR_201708,0
Metridium senile,TR_201709,0
Metridium senile,TR_201711,0
Metridium senile,TR_201801,0
Metridium senile,TR_201803,0
Metridium senile,TR_201805,0
Metridium senile,TR_201807,0
Metridium senile,TW_201703,0
Metridium senile,TW_201705,0
Metridium senile,TW_201706,0
Metridium senile,TW_201707,0
Metridium senile,TW_201708,0
Metridium senile,TW_201709,0
Metridium senile,TW_201711,0
Metridium senile,TW_201801,0
Metridium senile,TW_201803,0
Metridium senile,TW_201805,0
Metridium senile,TW_201807,0
Pinnularia acrosphaeria,CP_201706,0
Pinnularia acrosphaeria,CP_201707,0
Pinnularia acrosphaeria,CP_201708,0
Pinnularia acrosphaeria,CP_201709,0
Pinnularia acrosphaeria,CP_201710,0
Pinnularia acrosphaeria,CP_201711,0
Pinnularia acrosphaeria,CP_201801,0
Pinnularia acrosphaeria,CP_201803,0
Pinnularia acrosphaeria,CP_201805,0
Pinnularia acrosphaeria,CP_201807,0
Pinnularia acrosphaeria,FH_201706,0
Pinnularia acrosphaeria,FH_201707,0
Pinnularia acrosphaeria,FH_201708,0
Pinnularia acrosphaeria,FH_201709,0
Pinnularia acrosphaeria,FH_201710,0
Pinnularia acrosphaeria,FH_201711,0
Pinnularia acrosphaeria,FH_201801,0
Pinnularia acrosphaeria,FH_201803,0
Pinnularia acrosphaeria,FH_201805,0
Pinnularia acrosphaeria,FH_201807,0
Pinnularia acrosphaeria,LK_201706,0
Pinnularia acrosphaeria,LK_201707,0
Pinnularia acrosphaeria,LK_201708,0
Pinnularia acrosphaeria,LK_201709,0
Pinnularia acrosphaeria,LK_201710,0
Pinnularia acrosphaeria,LK_201711,0
Pinnularia acrosphaeria,LK_201801,0
Pinnularia acrosphaeria,LK_201803,0
Pinnularia acrosphaeria,LK_201805,0
Pinnularia acrosphaeria,LK_201807,0
Pinnularia acrosphaeria,LL_201703,0
Pinnularia acrosphaeria,LL_201705,0
Pinnularia acrosphaeria,LL_201706,0
Pinnularia acrosphaeria,LL_201707,0
Pinnularia acrosphaeria,LL_201708,0
Pinnularia acrosphaeria,LL_201709,0
Pinnularia acrosphaeria,LL_201710,0
Pinnularia acrosphaeria,LL_201711,0
Pinnularia acrosphaeria,LL_201801,0
Pinnularia acrosphaeria,LL_201803,0
Pinnularia acrosphaeria,LL_201805,0
Pinnularia acrosphaeria,LL_201807,0
Pinnularia acrosphaeria,PO_201703,0
Pinnularia acrosphaeria,PO_201705,0
Pinnularia acrosphaeria,PO_201706,0
Pinnularia acrosphaeria,PO_201707,0
Pinnularia acrosphaeria,PO_201708,0
Pinnularia acrosphaeria,PO_201709,0
Pinnularia acrosphaeria,PO_201711,0
Pinnularia acrosphaeria,PO_201801,0
Pinnularia acrosphaeria,PO_201803,0.520468104479235
Pinnularia acrosphaeria,PO_201805,0
Pinnularia acrosphaeria,PO_201807,0
Pinnularia acrosphaeria,SA_201703,0
Pinnularia acrosphaeria,SA_201705,0
Pinnularia acrosphaeria,SA_201706,0
Pinnularia acrosphaeria,SA_201707,0
Pinnularia acrosphaeria,SA_201708,0
Pinnularia acrosphaeria,SA_201709,0
Pinnularia acrosphaeria,SA_201711,0
Pinnularia acrosphaeria,SA_201801,0
Pinnularia acrosphaeria,SA_201803,0
Pinnularia acrosphaeria,SA_201805,0
Pinnularia acrosphaeria,SA_201807,0
Pinnularia acrosphaeria,TR_201703,0
Pinnularia acrosphaeria,TR_201705,0
Pinnularia acrosphaeria,TR_201706,0
Pinnularia acrosphaeria,TR_201707,0
Pinnularia acrosphaeria,TR_201708,0
Pinnularia acrosphaeria,TR_201709,0
Pinnularia acrosphaeria,TR_201711,0
Pinnularia acrosphaeria,TR_201801,0
Pinnularia acrosphaeria,TR_201803,0
Pinnularia acrosphaeria,TR_201805,0
Pinnularia acrosphaeria,TR_201807,0
Pinnularia acrosphaeria,TW_201703,0
Pinnularia acrosphaeria,TW_201705,0
Pinnularia acrosphaeria,TW_201706,0.138034964318271
Pinnularia acrosphaeria,TW_201707,0
Pinnularia acrosphaeria,TW_201708,0
Pinnularia acrosphaeria,TW_201709,0
Pinnularia acrosphaeria,TW_201711,0
Pinnularia acrosphaeria,TW_201801,0
Pinnularia acrosphaeria,TW_201803,0.768257415757901
Pinnularia acrosphaeria,TW_201805,1
Pinnularia acrosphaeria,TW_201807,0
Ameritella mitchelli,CP_201706,0
Ameritella mitchelli,CP_201707,0
Ameritella mitchelli,CP_201708,0
Ameritella mitchelli,CP_201709,0
Ameritella mitchelli,CP_201710,0
Ameritella mitchelli,CP_201711,0
Ameritella mitchelli,CP_201801,0
Ameritella mitchelli,CP_201803,0
Ameritella mitchelli,CP_201805,0
Ameritella mitchelli,CP_201807,0
Ameritella mitchelli,FH_201706,0
Ameritella mitchelli,FH_201707,0
Ameritella mitchelli,FH_201708,0
Ameritella mitchelli,FH_201709,0
Ameritella mitchelli,FH_201710,0
Ameritella mitchelli,FH_201711,0
Ameritella mitchelli,FH_201801,0
Ameritella mitchelli,FH_201803,0
Ameritella mitchelli,FH_201805,0
Ameritella mitchelli,FH_201807,0
Ameritella mitchelli,LK_201706,0
Ameritella mitchelli,LK_201707,0
Ameritella mitchelli,LK_201708,0
Ameritella mitchelli,LK_201709,0
Ameritella mitchelli,LK_201710,0
Ameritella mitchelli,LK_201711,0
Ameritella mitchelli,LK_201801,0
Ameritella mitchelli,LK_201803,0
Ameritella mitchelli,LK_201805,0
Ameritella mitchelli,LK_201807,0
Ameritella mitchelli,LL_201703,0
Ameritella mitchelli,LL_201705,0
Ameritella mitchelli,LL_201706,0
Ameritella mitchelli,LL_201707,0
Ameritella mitchelli,LL_201708,0
Ameritella mitchelli,LL_201709,0
Ameritella mitchelli,LL_201710,0
Ameritella mitchelli,LL_201711,0
Ameritella mitchelli,LL_201801,0
Ameritella mitchelli,LL_201803,0
Ameritella mitchelli,LL_201805,0
Ameritella mitchelli,LL_201807,0
Ameritella mitchelli,PO_201703,0
Ameritella mitchelli,PO_201705,0
Ameritella mitchelli,PO_201706,0
Ameritella mitchelli,PO_201707,0
Ameritella mitchelli,PO_201708,0
Ameritella mitchelli,PO_201709,0
Ameritella mitchelli,PO_201711,0
Ameritella mitchelli,PO_201801,0
Ameritella mitchelli,PO_201803,0
Ameritella mitchelli,PO_201805,1
Ameritella mitchelli,PO_201807,0
Ameritella mitchelli,SA_201703,0
Ameritella mitchelli,SA_201705,0
Ameritella mitchelli,SA_201706,0
Ameritella mitchelli,SA_201707,0
Ameritella mitchelli,SA_201708,0
Ameritella mitchelli,SA_201709,0
Ameritella mitchelli,SA_201711,0
Ameritella mitchelli,SA_201801,0
Ameritella mitchelli,SA_201803,0
Ameritella mitchelli,SA_201805,0
Ameritella mitchelli,SA_201807,0
Ameritella mitchelli,TR_201703,0
Ameritella mitchelli,TR_201705,0
Ameritella mitchelli,TR_201706,0
Ameritella mitchelli,TR_201707,0
Ameritella mitchelli,TR_201708,0
Ameritella mitchelli,TR_201709,0
Ameritella mitchelli,TR_201711,0
Ameritella mitchelli,TR_201801,0
Ameritella mitchelli,TR_201803,0
Ameritella mitchelli,TR_201805,0
Ameritella mitchelli,TR_201807,0
Ameritella mitchelli,TW_201703,0
Ameritella mitchelli,TW_201705,0
Ameritella mitchelli,TW_201706,0
Ameritella mitchelli,TW_201707,0
Ameritella mitchelli,TW_201708,0
Ameritella mitchelli,TW_201709,0
Ameritella mitchelli,TW_201711,0
Ameritella mitchelli,TW_201801,0
Ameritella mitchelli,TW_201803,0
Ameritella mitchelli,TW_201805,0
Ameritella mitchelli,TW_201807,0
Evadne nordmanni,CP_201706,0
Evadne nordmanni,CP_201707,0
Evadne nordmanni,CP_201708,0
Evadne nordmanni,CP_201709,0
Evadne nordmanni,CP_201710,0
Evadne nordmanni,CP_201711,0
Evadne nordmanni,CP_201801,0
Evadne nordmanni,CP_201803,0
Evadne nordmanni,CP_201805,0
Evadne nordmanni,CP_201807,0
Evadne nordmanni,FH_201706,0
Evadne nordmanni,FH_201707,0
Evadne nordmanni,FH_201708,0
Evadne nordmanni,FH_201709,0
Evadne nordmanni,FH_201710,0
Evadne nordmanni,FH_201711,0
Evadne nordmanni,FH_201801,0
Evadne nordmanni,FH_201803,0
Evadne nordmanni,FH_201805,0
Evadne nordmanni,FH_201807,0
Evadne nordmanni,LK_201706,0
Evadne nordmanni,LK_201707,0
Evadne nordmanni,LK_201708,0
Evadne nordmanni,LK_201709,0
Evadne nordmanni,LK_201710,0
Evadne nordmanni,LK_201711,0
Evadne nordmanni,LK_201801,0
Evadne nordmanni,LK_201803,0
Evadne nordmanni,LK_201805,0
Evadne nordmanni,LK_201807,0
Evadne nordmanni,LL_201703,0
Evadne nordmanni,LL_201705,0
Evadne nordmanni,LL_201706,0
Evadne nordmanni,LL_201707,0
Evadne nordmanni,LL_201708,0
Evadne nordmanni,LL_201709,0
Evadne nordmanni,LL_201710,0
Evadne nordmanni,LL_201711,0
Evadne nordmanni,LL_201801,0
Evadne nordmanni,LL_201803,0
Evadne nordmanni,LL_201805,0
Evadne nordmanni,LL_201807,0
Evadne nordmanni,PO_201703,0
Evadne nordmanni,PO_201705,0
Evadne nordmanni,PO_201706,0
Evadne nordmanni,PO_201707,0
Evadne nordmanni,PO_201708,0
Evadne nordmanni,PO_201709,0
Evadne nordmanni,PO_201711,0
Evadne nordmanni,PO_201801,0
Evadne nordmanni,PO_201803,0
Evadne nordmanni,PO_201805,1
Evadne nordmanni,PO_201807,0
Evadne nordmanni,SA_201703,0
Evadne nordmanni,SA_201705,0
Evadne nordmanni,SA_201706,0
Evadne nordmanni,SA_201707,0
Evadne nordmanni,SA_201708,0
Evadne nordmanni,SA_201709,0
Evadne nordmanni,SA_201711,0
Evadne nordmanni,SA_201801,0
Evadne nordmanni,SA_201803,0
Evadne nordmanni,SA_201805,0
Evadne nordmanni,SA_201807,0
Evadne nordmanni,TR_201703,0
Evadne nordmanni,TR_201705,0
Evadne nordmanni,TR_201706,0
Evadne nordmanni,TR_201707,0
Evadne nordmanni,TR_201708,0
Evadne nordmanni,TR_201709,0
Evadne nordmanni,TR_201711,0
Evadne nordmanni,TR_201801,0
Evadne nordmanni,TR_201803,0
Evadne nordmanni,TR_201805,0
Evadne nordmanni,TR_201807,0
Evadne nordmanni,TW_201703,0
Evadne nordmanni,TW_201705,0
Evadne nordmanni,TW_201706,0
Evadne nordmanni,TW_201707,0
Evadne nordmanni,TW_201708,0
Evadne nordmanni,TW_201709,0
Evadne nordmanni,TW_201711,0
Evadne nordmanni,TW_201801,0
Evadne nordmanni,TW_201803,0
Evadne nordmanni,TW_201805,0.00189226643367675
Evadne nordmanni,TW_201807,0
Oncorhynchus tshawytscha,CP_201706,0
Oncorhynchus tshawytscha,CP_201707,0
Oncorhynchus tshawytscha,CP_201708,0
Oncorhynchus tshawytscha,CP_201709,0
Oncorhynchus tshawytscha,CP_201710,0
Oncorhynchus tshawytscha,CP_201711,0
Oncorhynchus tshawytscha,CP_201801,0
Oncorhynchus tshawytscha,CP_201803,0
Oncorhynchus tshawytscha,CP_201805,0
Oncorhynchus tshawytscha,CP_201807,0
Oncorhynchus tshawytscha,FH_201706,0
Oncorhynchus tshawytscha,FH_201707,0
Oncorhynchus tshawytscha,FH_201708,0
Oncorhynchus tshawytscha,FH_201709,0
Oncorhynchus tshawytscha,FH_201710,0
Oncorhynchus tshawytscha,FH_201711,0
Oncorhynchus tshawytscha,FH_201801,0
Oncorhynchus tshawytscha,FH_201803,0
Oncorhynchus tshawytscha,FH_201805,0
Oncorhynchus tshawytscha,FH_201807,0
Oncorhynchus tshawytscha,LK_201706,0
Oncorhynchus tshawytscha,LK_201707,0
Oncorhynchus tshawytscha,LK_201708,0
Oncorhynchus tshawytscha,LK_201709,0
Oncorhynchus tshawytscha,LK_201710,0
Oncorhynchus tshawytscha,LK_201711,0
Oncorhynchus tshawytscha,LK_201801,0
Oncorhynchus tshawytscha,LK_201803,0
Oncorhynchus tshawytscha,LK_201805,0
Oncorhynchus tshawytscha,LK_201807,0
Oncorhynchus tshawytscha,LL_201703,0
Oncorhynchus tshawytscha,LL_201705,0
Oncorhynchus tshawytscha,LL_201706,0
Oncorhynchus tshawytscha,LL_201707,0
Oncorhynchus tshawytscha,LL_201708,0
Oncorhynchus tshawytscha,LL_201709,0
Oncorhynchus tshawytscha,LL_201710,0
Oncorhynchus tshawytscha,LL_201711,0
Oncorhynchus tshawytscha,LL_201801,0
Oncorhynchus tshawytscha,LL_201803,0
Oncorhynchus tshawytscha,LL_201805,0
Oncorhynchus tshawytscha,LL_201807,0
Oncorhynchus tshawytscha,PO_201703,0
Oncorhynchus tshawytscha,PO_201705,0
Oncorhynchus tshawytscha,PO_201706,0
Oncorhynchus tshawytscha,PO_201707,0
Oncorhynchus tshawytscha,PO_201708,0
Oncorhynchus tshawytscha,PO_201709,0
Oncorhynchus tshawytscha,PO_201711,0
Oncorhynchus tshawytscha,PO_201801,0
Oncorhynchus tshawytscha,PO_201803,0
Oncorhynchus tshawytscha,PO_201805,1
Oncorhynchus tshawytscha,PO_201807,0.375636900480751
Oncorhynchus tshawytscha,SA_201703,0
Oncorhynchus tshawytscha,SA_201705,0
Oncorhynchus tshawytscha,SA_201706,0
Oncorhynchus tshawytscha,SA_201707,0
Oncorhynchus tshawytscha,SA_201708,0
Oncorhynchus tshawytscha,SA_201709,0
Oncorhynchus tshawytscha,SA_201711,0
Oncorhynchus tshawytscha,SA_201801,0
Oncorhynchus tshawytscha,SA_201803,0
Oncorhynchus tshawytscha,SA_201805,0
Oncorhynchus tshawytscha,SA_201807,0
Oncorhynchus tshawytscha,TR_201703,0
Oncorhynchus tshawytscha,TR_201705,0
Oncorhynchus tshawytscha,TR_201706,0
Oncorhynchus tshawytscha,TR_201707,0
Oncorhynchus tshawytscha,TR_201708,0
Oncorhynchus tshawytscha,TR_201709,0
Oncorhynchus tshawytscha,TR_201711,0
Oncorhynchus tshawytscha,TR_201801,0
Oncorhynchus tshawytscha,TR_201803,0
Oncorhynchus tshawytscha,TR_201805,0
Oncorhynchus tshawytscha,TR_201807,0
Oncorhynchus tshawytscha,TW_201703,0
Oncorhynchus tshawytscha,TW_201705,0
Oncorhynchus tshawytscha,TW_201706,0
Oncorhynchus tshawytscha,TW_201707,0
Oncorhynchus tshawytscha,TW_201708,0.216630315258081
Oncorhynchus tshawytscha,TW_201709,0
Oncorhynchus tshawytscha,TW_201711,0
Oncorhynchus tshawytscha,TW_201801,0
Oncorhynchus tshawytscha,TW_201803,0
Oncorhynchus tshawytscha,TW_201805,0
Oncorhynchus tshawytscha,TW_201807,0
Stenhelia pubescens,CP_201706,0
Stenhelia pubescens,CP_201707,0
Stenhelia pubescens,CP_201708,0
Stenhelia pubescens,CP_201709,0
Stenhelia pubescens,CP_201710,0
Stenhelia pubescens,CP_201711,0
Stenhelia pubescens,CP_201801,0
Stenhelia pubescens,CP_201803,0
Stenhelia pubescens,CP_201805,0
Stenhelia pubescens,CP_201807,0
Stenhelia pubescens,FH_201706,0
Stenhelia pubescens,FH_201707,0
Stenhelia pubescens,FH_201708,0
Stenhelia pubescens,FH_201709,0
Stenhelia pubescens,FH_201710,0
Stenhelia pubescens,FH_201711,0
Stenhelia pubescens,FH_201801,0
Stenhelia pubescens,FH_201803,0
Stenhelia pubescens,FH_201805,0
Stenhelia pubescens,FH_201807,0
Stenhelia pubescens,LK_201706,0
Stenhelia pubescens,LK_201707,0
Stenhelia pubescens,LK_201708,0
Stenhelia pubescens,LK_201709,0
Stenhelia pubescens,LK_201710,0
Stenhelia pubescens,LK_201711,0
Stenhelia pubescens,LK_201801,0
Stenhelia pubescens,LK_201803,0
Stenhelia pubescens,LK_201805,0
Stenhelia pubescens,LK_201807,0
Stenhelia pubescens,LL_201703,0
Stenhelia pubescens,LL_201705,0
Stenhelia pubescens,LL_201706,0
Stenhelia pubescens,LL_201707,0
Stenhelia pubescens,LL_201708,0
Stenhelia pubescens,LL_201709,0
Stenhelia pubescens,LL_201710,0
Stenhelia pubescens,LL_201711,0
Stenhelia pubescens,LL_201801,0
Stenhelia pubescens,LL_201803,0
Stenhelia pubescens,LL_201805,0
Stenhelia pubescens,LL_201807,0
Stenhelia pubescens,PO_201703,0
Stenhelia pubescens,PO_201705,0
Stenhelia pubescens,PO_201706,0
Stenhelia pubescens,PO_201707,0
Stenhelia pubescens,PO_201708,0
Stenhelia pubescens,PO_201709,0
Stenhelia pubescens,PO_201711,0
Stenhelia pubescens,PO_201801,0
Stenhelia pubescens,PO_201803,0
Stenhelia pubescens,PO_201805,1
Stenhelia pubescens,PO_201807,0
Stenhelia pubescens,SA_201703,0
Stenhelia pubescens,SA_201705,0
Stenhelia pubescens,SA_201706,0
Stenhelia pubescens,SA_201707,0
Stenhelia pubescens,SA_201708,0
Stenhelia pubescens,SA_201709,0
Stenhelia pubescens,SA_201711,0
Stenhelia pubescens,SA_201801,0
Stenhelia pubescens,SA_201803,0
Stenhelia pubescens,SA_201805,0
Stenhelia pubescens,SA_201807,0
Stenhelia pubescens,TR_201703,0
Stenhelia pubescens,TR_201705,0
Stenhelia pubescens,TR_201706,0
Stenhelia pubescens,TR_201707,0
Stenhelia pubescens,TR_201708,0
Stenhelia pubescens,TR_201709,0
Stenhelia pubescens,TR_201711,0
Stenhelia pubescens,TR_201801,0
Stenhelia pubescens,TR_201803,0
Stenhelia pubescens,TR_201805,0
Stenhelia pubescens,TR_201807,0
Stenhelia pubescens,TW_201703,0
Stenhelia pubescens,TW_201705,0
Stenhelia pubescens,TW_201706,0
Stenhelia pubescens,TW_201707,0
Stenhelia pubescens,TW_201708,0
Stenhelia pubescens,TW_201709,0
Stenhelia pubescens,TW_201711,0
Stenhelia pubescens,TW_201801,0
Stenhelia pubescens,TW_201803,0
Stenhelia pubescens,TW_201805,0
Stenhelia pubescens,TW_201807,0
Clytia languida,CP_201706,0
Clytia languida,CP_201707,0
Clytia languida,CP_201708,0
Clytia languida,CP_201709,0
Clytia languida,CP_201710,0
Clytia languida,CP_201711,0
Clytia languida,CP_201801,0
Clytia languida,CP_201803,0
Clytia languida,CP_201805,0
Clytia languida,CP_201807,0
Clytia languida,FH_201706,0
Clytia languida,FH_201707,0
Clytia languida,FH_201708,0
Clytia languida,FH_201709,0
Clytia languida,FH_201710,0
Clytia languida,FH_201711,0
Clytia languida,FH_201801,0
Clytia languida,FH_201803,0
Clytia languida,FH_201805,0
Clytia languida,FH_201807,0
Clytia languida,LK_201706,0
Clytia languida,LK_201707,0
Clytia languida,LK_201708,0
Clytia languida,LK_201709,0
Clytia languida,LK_201710,0
Clytia languida,LK_201711,0
Clytia languida,LK_201801,0
Clytia languida,LK_201803,0
Clytia languida,LK_201805,0
Clytia languida,LK_201807,0
Clytia languida,LL_201703,0
Clytia languida,LL_201705,0
Clytia languida,LL_201706,0
Clytia languida,LL_201707,0
Clytia languida,LL_201708,0
Clytia languida,LL_201709,0
Clytia languida,LL_201710,0
Clytia languida,LL_201711,0
Clytia languida,LL_201801,0
Clytia languida,LL_201803,0
Clytia languida,LL_201805,0
Clytia languida,LL_201807,0
Clytia languida,PO_201703,0
Clytia languida,PO_201705,0
Clytia languida,PO_201706,0
Clytia languida,PO_201707,0
Clytia languida,PO_201708,0
Clytia languida,PO_201709,0
Clytia languida,PO_201711,0
Clytia languida,PO_201801,0
Clytia languida,PO_201803,0
Clytia languida,PO_201805,0
Clytia languida,PO_201807,0
Clytia languida,SA_201703,0
Clytia languida,SA_201705,1
Clytia languida,SA_201706,0
Clytia languida,SA_201707,0
Clytia languida,SA_201708,0
Clytia languida,SA_201709,0
Clytia languida,SA_201711,0
Clytia languida,SA_201801,0
Clytia languida,SA_201803,0
Clytia languida,SA_201805,0
Clytia languida,SA_201807,0
Clytia languida,TR_201703,0
Clytia languida,TR_201705,0
Clytia languida,TR_201706,0
Clytia languida,TR_201707,0
Clytia languida,TR_201708,0
Clytia languida,TR_201709,0
Clytia languida,TR_201711,0
Clytia languida,TR_201801,0
Clytia languida,TR_201803,0
Clytia languida,TR_201805,0.12918713572152
Clytia languida,TR_201807,0
Clytia languida,TW_201703,0
Clytia languida,TW_201705,0
Clytia languida,TW_201706,0.239221479571402
Clytia languida,TW_201707,0
Clytia languida,TW_201708,0
Clytia languida,TW_201709,0
Clytia languida,TW_201711,0
Clytia languida,TW_201801,0
Clytia languida,TW_201803,0
Clytia languida,TW_201805,0
Clytia languida,TW_201807,0
Gelidium coulteri,CP_201706,0
Gelidium coulteri,CP_201707,0
Gelidium coulteri,CP_201708,0
Gelidium coulteri,CP_201709,0
Gelidium coulteri,CP_201710,0
Gelidium coulteri,CP_201711,0
Gelidium coulteri,CP_201801,0
Gelidium coulteri,CP_201803,0
Gelidium coulteri,CP_201805,0
Gelidium coulteri,CP_201807,0
Gelidium coulteri,FH_201706,0
Gelidium coulteri,FH_201707,0
Gelidium coulteri,FH_201708,0
Gelidium coulteri,FH_201709,0
Gelidium coulteri,FH_201710,0
Gelidium coulteri,FH_201711,0
Gelidium coulteri,FH_201801,0
Gelidium coulteri,FH_201803,0
Gelidium coulteri,FH_201805,0
Gelidium coulteri,FH_201807,0
Gelidium coulteri,LK_201706,0
Gelidium coulteri,LK_201707,0
Gelidium coulteri,LK_201708,0
Gelidium coulteri,LK_201709,0
Gelidium coulteri,LK_201710,0
Gelidium coulteri,LK_201711,0
Gelidium coulteri,LK_201801,0
Gelidium coulteri,LK_201803,0
